step,sim_time_s,x_actual,y_actual,phi_k,nav_state,current_wp_index,d_est,obstacle_detected,left_speed,right_speed
714,22.8480,0.07677,-0.95583,1.58487,0,10,0.01828,0,2.8171,3.0366
715,22.8800,0.07674,-0.95384,1.58734,0,10,0.01989,0,2.8160,3.0376
716,22.9120,0.07671,-0.95197,1.58982,0,10,0.02065,0,2.8149,3.0388
717,22.9440,0.07666,-0.95004,1.59477,0,10,0.02209,0,2.8193,3.0344
718,22.9760,0.07662,-0.94811,1.59477,0,11,0.02257,0,2.8103,3.0433
719,23.0080,0.07657,-0.94618,1.59972,0,11,0.02308,0,2.9444,2.9093
720,23.0400,0.07651,-0.94425,1.59972,0,11,0.02549,0,2.9449,2.9088
721,23.0720,0.07646,-0.94238,1.59725,0,11,0.02602,0,2.9390,2.9147
722,23.1040,0.07641,-0.94045,1.59725,0,11,0.02637,0,2.9394,2.9143
723,23.1360,0.07636,-0.93852,1.59725,0,11,0.03134,0,2.9397,2.9139
724,23.1680,0.07631,-0.93659,1.59725,0,11,0.03360,0,2.9401,2.9135
725,23.2000,0.07626,-0.93466,1.59725,0,11,0.03686,0,2.9406,2.9131
726,23.2320,0.07620,-0.93273,1.59725,0,11,0.03905,0,2.9410,2.9126
727,23.2640,0.07616,-0.93087,1.59477,0,11,0.03953,0,2.9351,2.9185
728,23.2960,0.07611,-0.92894,1.59477,0,11,0.04257,0,2.9354,2.9182
729,23.3280,0.07606,-0.92701,1.59477,0,11,0.04565,0,2.9357,2.9179
730,23.3600,0.07602,-0.92507,1.59477,0,11,0.04876,0,2.9361,2.9176
731,23.3920,0.07597,-0.92314,1.59477,0,11,0.05018,0,2.9364,2.9172
732,23.4240,0.07592,-0.92128,1.59725,0,11,0.05425,0,2.9432,2.9104
733,23.4560,0.07588,-0.91941,1.59477,0,11,0.05662,0,2.9375,2.9161
734,23.4880,0.07583,-0.91748,1.59477,0,11,0.05858,0,2.9380,2.9157
735,23.5200,0.07579,-0.91555,1.59477,0,11,0.06299,0,2.9385,2.9151
736,23.5520,0.07574,-0.91362,1.59477,0,11,0.06626,0,2.9391,2.9145
737,23.5840,0.07569,-0.91169,1.59477,0,11,0.07263,0,2.9398,2.9139
738,23.6160,0.07565,-0.90976,1.59477,0,11,0.07754,0,2.9405,2.9132
739,23.6480,0.07560,-0.90783,1.59477,0,11,0.08255,0,2.9413,2.9124
740,23.6800,0.07556,-0.90596,1.59229,0,11,0.08968,0,2.9357,2.9180
741,23.7120,0.07552,-0.90403,1.59229,0,11,0.09508,0,2.9363,2.9174
742,23.7440,0.07547,-0.90210,1.59229,0,11,0.10766,0,2.9370,2.9167
743,23.7760,0.07543,-0.90017,1.59229,0,11,0.12044,0,2.9377,2.9159
744,23.8080,0.07539,-0.89824,1.59229,0,12,0.13866,0,2.9386,2.9150
745,23.8400,0.07535,-0.89631,1.59229,0,12,0.17311,0,2.9689,2.8847
746,23.8720,0.07531,-0.89444,1.58982,0,12,0.22405,0,2.9637,2.8900
747,23.9040,0.07528,-0.89251,1.58982,0,12,0.28772,0,2.9647,2.8889
748,23.9360,0.07524,-0.89058,1.58982,0,12,0.35160,0,2.9658,2.8878
749,23.9680,0.07521,-0.88871,1.58734,0,12,0.39817,0,2.9606,2.8930
750,24.0000,0.07517,-0.88678,1.58734,0,12,0.44415,0,2.9617,2.8920
751,24.0320,0.07514,-0.88479,1.58487,1,12,0.48877,1,-2.5120,-2.5120
752,24.0640,0.07517,-0.88646,1.58487,1,12,0.51852,1,-2.5120,-2.5120
753,24.0960,0.07519,-0.88814,1.58487,1,12,0.47255,0,-2.5120,-2.5120
754,24.1280,0.07521,-0.88974,1.58734,1,12,0.40664,0,-2.5120,-2.5120
755,24.1600,0.07524,-0.89142,1.58734,1,12,0.37316,0,-2.5120,-2.5120
756,24.1920,0.07527,-0.89303,1.58487,1,12,0.31901,0,-2.5120,-2.5120
757,24.2240,0.07529,-0.89470,1.58487,1,12,0.26000,0,-2.5120,-2.5120
758,24.2560,0.07531,-0.89637,1.58487,1,12,0.19965,0,-2.5120,-2.5120
759,24.2880,0.07534,-0.89798,1.58734,1,12,0.16144,0,-2.5120,-2.5120
760,24.3200,0.07537,-0.89966,1.58734,1,12,0.14097,0,-2.5120,-2.5120
761,24.3520,0.07539,-0.90127,1.58487,1,12,0.12809,0,-2.5120,-2.5120
762,24.3840,0.07541,-0.90294,1.58487,1,12,0.11416,0,-2.5120,-2.5120
763,24.4160,0.07544,-0.90461,1.58487,1,12,0.09983,0,-2.5120,-2.5120
764,24.4480,0.07546,-0.90622,1.58734,1,12,0.09266,0,-2.5120,-2.5120
765,24.4800,0.07549,-0.90790,1.58734,1,12,0.08697,0,-2.5120,-2.5120
766,24.5120,0.07552,-0.90950,1.58487,2,12,0.08390,0,3.7680,-3.7680
767,24.5440,0.07552,-0.90950,1.49079,2,12,0.07910,0,3.7680,-3.7680
768,24.5760,0.07552,-0.90950,1.39671,2,12,0.07813,0,3.7680,-3.7680
769,24.6080,0.07552,-0.90950,1.30263,2,12,0.07863,0,3.7680,-3.7680
770,24.6400,0.07550,-0.90957,1.20607,2,12,0.07457,0,3.7680,-3.7680
771,24.6720,0.07550,-0.90957,1.11200,2,12,0.06990,0,3.7680,-3.7680
772,24.7040,0.07553,-0.90951,1.01544,2,12,0.06120,0,3.7680,-3.7680
773,24.7360,0.07553,-0.90951,0.92136,2,12,0.05503,0,3.7680,-3.7680
774,24.7680,0.07553,-0.90951,0.82728,2,12,0.04537,0,3.7680,-3.7680
775,24.8000,0.07553,-0.90951,0.73320,2,12,0.04154,0,3.7680,-3.7680
776,24.8320,0.07548,-0.90955,0.63665,2,12,0.04003,0,3.7680,-3.7680
777,24.8640,0.07548,-0.90955,0.54257,2,12,0.03977,0,3.7680,-3.7680
778,24.8960,0.07553,-0.90952,0.44601,2,12,0.04033,0,3.7680,-3.7680
779,24.9280,0.07553,-0.90952,0.35193,2,12,0.03936,0,3.7680,-3.7680
780,24.9600,0.07553,-0.90952,0.25786,2,12,0.03729,0,3.7680,-3.7680
781,24.9920,0.07553,-0.90952,0.16378,2,12,0.03808,0,3.7680,-3.7680
782,25.0240,0.07547,-0.90953,0.06722,2,12,0.03790,0,3.7680,-3.7680
783,25.0560,0.07547,-0.90953,-0.02686,2,12,0.03268,0,3.7680,-3.7680
784,25.0880,0.07553,-0.90953,-0.12341,2,12,0.02747,0,3.7680,-3.7680
785,25.1200,0.07553,-0.90953,-0.21749,2,12,0.02062,0,3.7680,-3.7680
786,25.1520,0.07553,-0.90953,-0.31157,0,12,0.01820,0,3.7680,-3.7680
787,25.1840,0.07553,-0.90953,-0.40565,0,12,0.01682,0,-6.2800,6.2800
788,25.2160,0.07547,-0.90951,-0.24968,0,12,0.02064,0,-6.2800,6.2800
789,25.2480,0.07554,-0.90952,-0.09370,0,12,0.02993,0,-6.2800,6.2800
790,25.2800,0.07554,-0.90952,0.06475,0,12,0.03941,0,-5.7545,5.7545
791,25.3120,0.07554,-0.90952,0.20834,0,12,0.04215,0,-5.2081,5.2081
792,25.3440,0.07554,-0.90952,0.34203,0,12,0.04354,0,-4.6994,4.6994
793,25.3760,0.07548,-0.90955,0.45839,0,12,0.04448,0,-4.2540,4.2540
794,25.4080,0.07553,-0.90952,0.56485,0,12,0.04324,0,-3.8515,3.8515
795,25.4400,0.07553,-0.90952,0.66388,0,12,0.04407,0,-3.4747,3.4747
796,25.4720,0.07548,-0.90956,0.75053,0,12,0.04456,0,-3.1428,3.1428
797,25.5040,0.07548,-0.90956,0.82976,0,12,0.04428,0,-2.8413,2.8413
798,25.5360,0.07553,-0.90951,0.90156,0,12,0.04396,0,-2.5700,2.5700
799,25.5680,0.07553,-0.90951,0.96593,0,12,0.04458,0,-2.3251,2.3251
800,25.6000,0.07553,-0.90951,1.02534,0,12,0.04630,0,-2.0990,2.0990
801,25.6320,0.07549,-0.90956,1.07733,0,12,0.05283,0,-1.8998,1.8998
802,25.6640,0.07552,-0.90951,1.12437,0,12,0.05427,0,-1.7221,1.7221
803,25.6960,0.07552,-0.90951,1.16894,0,12,0.05738,0,-1.5526,1.5526
804,25.7280,0.07552,-0.90951,1.20855,0,12,0.06184,0,-1.4018,1.4018
805,25.7600,0.07552,-0.90951,1.24321,0,12,0.06174,0,-1.2700,1.2700
806,25.7920,0.07550,-0.90957,1.27540,0,12,0.06620,0,-1.1466,1.1466
807,25.8240,0.07550,-0.90957,1.30511,0,12,0.06776,0,-1.0336,1.0336
808,25.8560,0.07552,-0.90951,1.33234,0,12,0.06884,0,-0.9307,0.9307
809,25.8880,0.07550,-0.90957,1.35462,0,12,0.07065,0,-0.8452,0.8452
810,25.9200,0.07552,-0.90951,1.37690,0,12,0.07142,0,-0.7610,0.7610
811,25.9520,0.07551,-0.90957,1.39423,0,12,0.07226,0,-0.6946,0.6946
812,25.9840,0.07552,-0.90951,1.41156,0,12,0.07376,0,-0.6291,0.6291
813,26.0160,0.07551,-0.90957,1.42889,0,12,0.07561,0,2.5517,3.3020
814,26.0480,0.07577,-0.90766,1.43880,0,12,0.07679,0,2.5684,3.2853
815,26.0800,0.07602,-0.90574,1.44870,0,12,0.08059,0,2.5852,3.2684
816,26.1120,0.07625,-0.90382,1.45365,0,12,0.08630,0,2.5896,3.2641
817,26.1440,0.07646,-0.90190,1.46355,0,12,0.09006,0,2.6066,3.2471
818,26.1760,0.07666,-0.89998,1.47346,0,12,0.09787,0,2.6238,3.2299
819,26.2080,0.07683,-0.89812,1.48089,0,12,0.10853,0,2.6352,3.2185
820,26.2400,0.07700,-0.89620,1.48584,0,12,0.11675,0,2.6400,3.2136
821,26.2720,0.07716,-0.89428,1.49574,0,12,0.12605,0,2.6575,3.1962
822,26.3040,0.07730,-0.89235,1.50069,0,12,0.13555,0,2.6625,3.1911
823,26.3360,0.07742,-0.89049,1.50812,0,12,0.17041,0,2.6741,3.1795
824,26.3680,0.07754,-0.88856,1.51307,0,12,0.21316,0,2.6792,3.1744
825,26.4000,0.07764,-0.88657,1.52050,0,12,0.27388,0,2.6904,3.1633
826,26.4320,0.07773,-0.88470,1.52792,0,12,0.32044,0,2.7021,3.1515
827,26.4640,0.07781,-0.88277,1.53288,0,12,0.36323,0,2.7074,3.1463
828,26.4960,0.07788,-0.88084,1.53783,0,12,0.40036,0,2.7126,3.1411
829,26.5280,0.07794,-0.87891,1.54278,0,12,0.43636,0,2.7177,3.1359
830,26.5600,0.07799,-0.87698,1.54773,0,12,0.47601,0,2.7228,3.1309
831,26.5920,0.07802,-0.87512,1.55516,1,12,0.52339,1,-2.5120,-2.5120
832,26.6240,0.07799,-0.87672,1.55268,1,12,0.56473,1,-2.5120,-2.5120
833,26.6560,0.07796,-0.87840,1.55268,1,12,0.50478,1,-2.5120,-2.5120
834,26.6880,0.07793,-0.88007,1.55268,1,12,0.45068,0,-2.5120,-2.5120
835,26.7200,0.07791,-0.88168,1.55516,1,12,0.41955,0,-2.5120,-2.5120
836,26.7520,0.07788,-0.88329,1.55268,1,12,0.38430,0,-2.5120,-2.5120
837,26.7840,0.07785,-0.88496,1.55268,1,12,0.34084,0,-2.5120,-2.5120
838,26.8160,0.07782,-0.88664,1.55268,1,12,0.30194,0,-2.5120,-2.5120
839,26.8480,0.07779,-0.88831,1.55268,1,12,0.26613,0,-2.5120,-2.5120
840,26.8800,0.07776,-0.88992,1.55516,1,12,0.21655,0,-2.5120,-2.5120
841,26.9120,0.07773,-0.89153,1.55268,1,12,0.17740,0,-2.5120,-2.5120
842,26.9440,0.07770,-0.89320,1.55268,1,12,0.16147,0,-2.5120,-2.5120
843,26.9760,0.07767,-0.89487,1.55268,1,12,0.14025,0,-2.5120,-2.5120
844,27.0080,0.07764,-0.89655,1.55268,1,12,0.12697,0,-2.5120,-2.5120
845,27.0400,0.07762,-0.89816,1.55516,1,12,0.11318,0,-2.5120,-2.5120
846,27.0720,0.07759,-0.89977,1.55268,2,12,0.10294,0,3.7680,-3.7680
847,27.1040,0.07759,-0.89977,1.45860,2,12,0.09531,0,3.7680,-3.7680
848,27.1360,0.07759,-0.89977,1.36452,2,12,0.09047,0,3.7680,-3.7680
849,27.1680,0.07757,-0.89983,1.26797,2,12,0.08489,0,3.7680,-3.7680
850,27.2000,0.07757,-0.89983,1.17389,2,12,0.07680,0,3.7680,-3.7680
851,27.2320,0.07757,-0.89983,1.07981,2,12,0.06742,0,3.7680,-3.7680
852,27.2640,0.07761,-0.89977,0.98326,2,12,0.05782,0,3.7680,-3.7680
853,27.2960,0.07761,-0.89977,0.88918,2,12,0.04725,0,3.7680,-3.7680
854,27.3280,0.07761,-0.89977,0.79510,2,12,0.03555,0,3.7680,-3.7680
855,27.3600,0.07756,-0.89982,0.69854,2,12,0.03336,0,3.7680,-3.7680
856,27.3920,0.07756,-0.89982,0.60446,2,12,0.03146,0,3.7680,-3.7680
857,27.4240,0.07756,-0.89982,0.51038,2,12,0.03162,0,3.7680,-3.7680
858,27.4560,0.07762,-0.89979,0.41383,2,12,0.03166,0,3.7680,-3.7680
859,27.4880,0.07762,-0.89979,0.31975,2,12,0.02915,0,3.7680,-3.7680
860,27.5200,0.07755,-0.89980,0.22319,2,12,0.02899,0,3.7680,-3.7680
861,27.5520,0.07755,-0.89980,0.12912,2,12,0.02989,0,3.7680,-3.7680
862,27.5840,0.07755,-0.89980,0.03504,2,12,0.02831,0,3.7680,-3.7680
863,27.6160,0.07755,-0.89980,-0.05904,2,12,0.02084,0,3.7680,-3.7680
864,27.6480,0.07762,-0.89981,-0.15560,2,12,0.01816,0,3.7680,-3.7680
865,27.6800,0.07762,-0.89981,-0.24968,2,12,0.01735,0,3.7680,-3.7680
866,27.7120,0.07762,-0.89981,-0.34376,0,12,0.01746,0,3.7680,-3.7680
867,27.7440,0.07756,-0.89979,-0.44031,0,12,0.01760,0,-6.2800,6.2800
868,27.7760,0.07756,-0.89979,-0.28186,0,12,0.01755,0,-6.2800,6.2800
869,27.8080,0.07762,-0.89980,-0.12589,0,12,0.02186,0,-6.2800,6.2800
870,27.8400,0.07762,-0.89980,0.03256,0,12,0.03031,0,-5.9861,5.9861
871,27.8720,0.07756,-0.89981,0.18358,0,12,0.03336,0,-5.4082,5.4082
872,27.9040,0.07762,-0.89979,0.31975,0,12,0.03310,0,-4.8933,4.8933
873,27.9360,0.07756,-0.89982,0.44106,0,12,0.03404,0,-4.4287,4.4287
874,27.9680,0.07756,-0.89982,0.55495,0,12,0.03657,0,-3.9954,3.9954
875,28.0000,0.07756,-0.89982,0.65398,0,12,0.03541,0,-3.6186,3.6186
876,28.0320,0.07761,-0.89977,0.74558,0,12,0.03506,0,-3.2726,3.2726
877,28.0640,0.07756,-0.89982,0.82728,0,12,0.03364,0,-2.9593,2.9593
878,28.0960,0.07756,-0.89982,0.90156,0,12,0.03439,0,-2.6767,2.6767
879,28.1280,0.07756,-0.89982,0.97088,0,12,0.03448,0,-2.4130,2.4130
880,28.1600,0.07756,-0.89982,1.03030,0,12,0.03326,0,-2.1869,2.1869
881,28.1920,0.07760,-0.89976,1.08724,0,12,0.03692,0,-1.9719,1.9719
882,28.2240,0.07760,-0.89976,1.13675,0,12,0.04157,0,-1.7835,1.7835
883,28.2560,0.07760,-0.89976,1.18132,0,12,0.04564,0,-1.6140,1.6140
884,28.2880,0.07760,-0.89976,1.22093,0,12,0.05096,0,-1.4633,1.4633
885,28.3200,0.07758,-0.89982,1.25807,0,12,0.05176,0,-1.3208,1.3208
886,28.3520,0.07758,-0.89982,1.29273,0,12,0.05624,0,-1.1889,1.1889
887,28.3840,0.07758,-0.89982,1.32244,0,12,0.05929,0,-1.0759,1.0759
888,28.4160,0.07759,-0.89976,1.34967,0,12,0.06390,0,-0.9731,0.9731
889,28.4480,0.07759,-0.89976,1.37443,0,12,0.06619,0,-0.8789,0.8789
890,28.4800,0.07758,-0.89982,1.39671,0,12,0.06893,0,-0.7934,0.7934
891,28.5120,0.07758,-0.89982,1.41652,0,12,0.07104,0,-0.7181,0.7181
892,28.5440,0.07759,-0.89976,1.43385,0,12,0.07295,0,-0.6527,0.6527
893,28.5760,0.07758,-0.89982,1.45118,0,12,0.07655,0,-0.5863,0.5863
894,28.6080,0.07758,-0.89982,1.46603,0,12,0.07747,0,2.5737,3.2800
895,28.6400,0.07777,-0.89790,1.47593,0,12,0.07678,0,2.5898,3.2639
896,28.6720,0.07795,-0.89598,1.48089,0,12,0.07968,0,2.5934,3.2603
897,28.7040,0.07811,-0.89406,1.49079,0,12,0.08381,0,2.6096,3.2441
898,28.7360,0.07826,-0.89219,1.49822,0,12,0.08773,0,2.6199,3.2338
899,28.7680,0.07839,-0.89027,1.50812,0,12,0.09140,0,2.6363,3.2173
900,28.8000,0.07850,-0.88834,1.51307,0,12,0.09612,0,2.6403,3.2134
901,28.8320,0.07860,-0.88641,1.52297,0,12,0.10194,0,2.6568,3.1969
902,28.8640,0.07869,-0.88448,1.52792,0,12,0.10887,0,2.6608,3.1928
903,28.8960,0.07877,-0.88262,1.53535,0,12,0.11931,0,2.6714,3.1823
904,28.9280,0.07883,-0.88069,1.54030,0,12,0.12144,0,2.6753,3.1783
905,28.9600,0.07888,-0.87869,1.54773,0,12,0.13456,0,2.6852,3.1684
906,28.9920,0.07892,-0.87683,1.55516,0,12,0.16531,0,2.6957,3.1579
907,29.0240,0.07894,-0.87490,1.56011,0,12,0.18474,0,2.6996,3.1540
908,29.0560,0.07896,-0.87296,1.56506,0,12,0.22289,0,2.7033,3.1503
909,29.0880,0.07897,-0.87103,1.57001,0,12,0.25789,0,2.7068,3.1468
910,29.1200,0.07896,-0.86917,1.57744,0,12,0.29369,0,2.7168,3.1368
911,29.1520,0.07894,-0.86724,1.58239,0,12,0.32972,0,2.7201,3.1335
912,29.1840,0.07892,-0.86530,1.58734,0,12,0.36628,0,2.7231,3.1305
913,29.2160,0.07888,-0.86337,1.59229,0,12,0.39241,0,2.7258,3.1278
914,29.2480,0.07883,-0.86144,1.59725,0,12,0.42475,0,2.7281,3.1255
915,29.2800,0.07878,-0.85951,1.60220,0,12,0.45123,0,2.7300,3.1237
916,29.3120,0.07871,-0.85758,1.60715,0,12,0.48190,0,2.7313,3.1223
917,29.3440,0.07864,-0.85578,1.61210,1,12,0.50942,1,-2.5120,-2.5120
918,29.3760,0.07871,-0.85733,1.61210,1,12,0.50404,1,-2.5120,-2.5120
919,29.4080,0.07877,-0.85900,1.61210,1,12,0.48421,0,-2.5120,-2.5120
920,29.4400,0.07884,-0.86067,1.61210,1,12,0.46063,0,-2.5120,-2.5120
921,29.4720,0.07891,-0.86234,1.61210,1,12,0.43475,0,-2.5120,-2.5120
922,29.5040,0.07898,-0.86395,1.60963,1,12,0.41260,0,-2.5120,-2.5120
923,29.5360,0.07904,-0.86556,1.61210,1,12,0.38891,0,-2.5120,-2.5120
924,29.5680,0.07911,-0.86723,1.61210,1,12,0.36365,0,-2.5120,-2.5120
925,29.6000,0.07918,-0.86890,1.61210,1,12,0.32844,0,-2.5120,-2.5120
926,29.6320,0.07925,-0.87058,1.61210,1,12,0.30337,0,-2.5120,-2.5120
927,29.6640,0.07931,-0.87218,1.60963,1,12,0.27605,0,-2.5120,-2.5120
928,29.6960,0.07938,-0.87379,1.61210,1,12,0.24613,0,-2.5120,-2.5120
929,29.7280,0.07945,-0.87546,1.61210,1,12,0.21553,0,-2.5120,-2.5120
930,29.7600,0.07952,-0.87714,1.61210,1,12,0.19223,0,-2.5120,-2.5120
931,29.7920,0.07959,-0.87881,1.61210,1,12,0.15880,0,-2.5120,-2.5120
932,29.8240,0.07965,-0.88035,1.61210,2,12,0.14672,0,3.7680,-3.7680
933,29.8560,0.07965,-0.88042,1.51555,2,12,0.12451,0,3.7680,-3.7680
934,29.8880,0.07965,-0.88042,1.42147,2,12,0.10543,0,3.7680,-3.7680
935,29.9200,0.07965,-0.88042,1.32739,2,12,0.09168,0,3.7680,-3.7680
936,29.9520,0.07965,-0.88042,1.23331,2,12,0.07733,0,3.7680,-3.7680
937,29.9840,0.07965,-0.88042,1.13923,2,12,0.06084,0,3.7680,-3.7680
938,30.0160,0.07968,-0.88036,1.04267,2,12,0.04967,0,3.7680,-3.7680
939,30.0480,0.07964,-0.88041,0.94612,2,12,0.03760,0,3.7680,-3.7680
940,30.0800,0.07964,-0.88041,0.85204,2,12,0.02776,0,3.7680,-3.7680
941,30.1120,0.07964,-0.88041,0.75796,2,12,0.02179,0,3.7680,-3.7680
942,30.1440,0.07964,-0.88041,0.66388,2,12,0.02097,0,3.7680,-3.7680
943,30.1760,0.07964,-0.88041,0.56980,2,12,0.01991,0,3.7680,-3.7680
944,30.2080,0.07970,-0.88038,0.47325,2,12,0.01957,0,3.7680,-3.7680
945,30.2400,0.07964,-0.88041,0.37669,2,12,0.01941,0,3.7680,-3.7680
946,30.2720,0.07964,-0.88041,0.28261,2,12,0.01926,0,3.7680,-3.7680
947,30.3040,0.07964,-0.88041,0.18853,2,12,0.01936,0,3.7680,-3.7680
948,30.3360,0.07964,-0.88041,0.09445,2,12,0.01758,0,3.7680,-3.7680
949,30.3680,0.07964,-0.88041,0.00038,2,12,0.01651,0,3.7680,-3.7680
950,30.4000,0.07970,-0.88041,-0.09618,2,12,0.01658,0,3.7680,-3.7680
951,30.4320,0.07964,-0.88040,-0.19273,2,12,0.01777,0,3.7680,-3.7680
952,30.4640,0.07964,-0.88040,-0.28681,0,12,0.01771,0,3.7680,-3.7680
953,30.4960,0.07964,-0.88040,-0.38089,0,12,0.01855,0,-6.2800,6.2800
954,30.5280,0.07964,-0.88040,-0.22244,0,12,0.01764,0,-6.2800,6.2800
955,30.5600,0.07970,-0.88041,-0.06647,0,12,0.01777,0,-6.2800,6.2800
956,30.5920,0.07964,-0.88041,0.08950,0,12,0.02102,0,-5.9540,5.9540
957,30.6240,0.07964,-0.88041,0.24300,0,12,0.02172,0,-5.3700,5.3700
958,30.6560,0.07964,-0.88041,0.37669,0,12,0.02311,0,-4.8613,4.8613
959,30.6880,0.07964,-0.88041,0.50048,0,12,0.02178,0,-4.3903,4.3903
960,30.7200,0.07964,-0.88041,0.60941,0,12,0.02258,0,-3.9758,3.9758
961,30.7520,0.07964,-0.88041,0.70845,0,12,0.02373,0,-3.5990,3.5990
962,30.7840,0.07969,-0.88037,0.80005,0,12,0.02340,0,-3.2539,3.2539
963,30.8160,0.07964,-0.88041,0.88175,0,12,0.02368,0,-2.9399,2.9399
964,30.8480,0.07964,-0.88041,0.95602,0,12,0.02292,0,-2.6573,2.6573
965,30.8800,0.07968,-0.88036,1.02287,0,12,0.02237,0,-2.4057,2.4057
966,30.9120,0.07965,-0.88042,1.08476,0,12,0.02329,0,-2.1677,2.1677
967,30.9440,0.07965,-0.88042,1.13923,0,12,0.02680,0,-1.9604,1.9604
968,30.9760,0.07965,-0.88042,1.18874,0,12,0.02926,0,-1.7720,1.7720
969,31.0080,0.07965,-0.88042,1.23331,0,12,0.03548,0,-1.6025,1.6025
970,31.0400,0.07965,-0.88042,1.27292,0,12,0.03744,0,-1.4517,1.4517
971,31.0720,0.07965,-0.88042,1.30758,0,12,0.04146,0,-1.3199,1.3199
972,31.1040,0.07965,-0.88042,1.34224,0,12,0.04658,0,-1.1880,1.1880
973,31.1360,0.07965,-0.88042,1.37195,0,12,0.05049,0,-1.0749,1.0749
974,31.1680,0.07965,-0.88042,1.40166,0,12,0.05574,0,-0.9619,0.9619
975,31.2000,0.07965,-0.88042,1.42642,0,12,0.05710,0,-0.8677,0.8677
976,31.2320,0.07965,-0.88042,1.44622,0,12,0.05951,0,-0.7923,0.7923
977,31.2640,0.07965,-0.88042,1.46603,0,12,0.06356,0,-0.7170,0.7170
978,31.2960,0.07965,-0.88042,1.48584,0,12,0.06587,0,-0.6416,0.6416
979,31.3280,0.07965,-0.88042,1.50069,0,12,0.06706,0,-0.5851,0.5851
980,31.3600,0.07965,-0.88042,1.51555,0,12,0.07166,0,2.5744,3.2792
981,31.3920,0.07974,-0.87849,1.52545,0,12,0.07254,0,2.5874,3.2663
982,31.4240,0.07982,-0.87662,1.53288,0,12,0.07604,0,2.5944,3.2593
983,31.4560,0.07989,-0.87463,1.54030,0,12,0.07917,0,2.6003,3.2533
984,31.4880,0.07994,-0.87276,1.54773,0,12,0.07999,0,2.6069,3.2468
985,31.5200,0.07998,-0.87083,1.55763,0,12,0.08298,0,2.6191,3.2345
986,31.5520,0.07999,-0.86897,1.56506,0,12,0.08464,0,2.6254,3.2282
987,31.5840,0.08000,-0.86697,1.57249,0,12,0.08712,0,2.6305,3.2232
988,31.6160,0.07999,-0.86510,1.57992,0,12,0.08958,0,2.6361,3.2175
989,31.6480,0.07996,-0.86311,1.58734,0,12,0.08875,0,2.6404,3.2133
990,31.6800,0.07992,-0.86124,1.59477,0,12,0.09014,0,2.6451,3.2086
991,31.7120,0.07987,-0.85931,1.59972,0,12,0.09618,0,2.6423,3.2113
992,31.7440,0.07981,-0.85738,1.60963,0,12,0.10305,0,2.6515,3.2022
993,31.7760,0.07973,-0.85545,1.61458,0,12,0.10888,0,2.6472,3.2065
994,31.8080,0.07964,-0.85359,1.62200,0,12,0.11721,0,2.6486,3.2050
995,31.8400,0.07953,-0.85159,1.62943,0,12,0.12053,0,2.6476,3.2060
996,31.8720,0.07941,-0.84973,1.63686,0,12,0.12636,0,2.6465,3.2072
997,31.9040,0.07928,-0.84787,1.64429,0,13,0.13912,0,2.6436,3.2100
998,31.9360,0.07913,-0.84588,1.65171,0,13,0.13995,0,2.9845,2.8692
999,31.9680,0.07898,-0.84402,1.64924,0,13,0.15399,0,2.9797,2.8740
1000,32.0000,0.07883,-0.84209,1.64924,0,13,0.16695,0,2.9812,2.8725
1001,32.0320,0.07868,-0.84017,1.64924,0,13,0.18475,0,2.9828,2.8709
1002,32.0640,0.07853,-0.83824,1.64429,0,13,0.20328,0,2.9718,2.8819
1003,32.0960,0.07839,-0.83632,1.64429,0,13,0.21883,0,2.9732,2.8805
1004,32.1280,0.07825,-0.83446,1.64181,0,13,0.23844,0,2.9682,2.8854
1005,32.1600,0.07812,-0.83253,1.64181,0,13,0.25782,0,2.9696,2.8840
1006,32.1920,0.07798,-0.83060,1.64181,0,13,0.27891,0,2.9711,2.8825
1007,32.2240,0.07784,-0.82868,1.64181,0,13,0.29460,0,2.9727,2.8810
1008,32.2560,0.07771,-0.82681,1.63933,0,13,0.30470,0,2.9680,2.8857
1009,32.2880,0.07758,-0.82482,1.63686,0,13,0.32330,0,2.9632,2.8905
1010,32.3200,0.07745,-0.82290,1.63686,0,13,0.33654,0,2.9647,2.8890
1011,32.3520,0.07733,-0.82103,1.63438,0,13,0.35750,0,2.9598,2.8939
1012,32.3840,0.07721,-0.81911,1.63438,0,13,0.35103,0,2.9612,2.8924
1013,32.4160,0.07709,-0.81718,1.63438,0,13,0.35162,0,2.9628,2.8909
1014,32.4480,0.07697,-0.81532,1.63191,0,13,0.35213,0,2.9580,2.8956
1015,32.4800,0.07685,-0.81339,1.63191,0,13,0.35101,0,2.9596,2.8941
1016,32.5120,0.07673,-0.81146,1.63191,0,13,0.35141,0,2.9613,2.8923
1017,32.5440,0.07662,-0.80953,1.63191,0,13,0.35240,0,2.9633,2.8904
1018,32.5760,0.07650,-0.80767,1.62943,0,13,0.34815,0,2.9589,2.8948
1019,32.6080,0.07639,-0.80574,1.62943,0,13,0.35126,0,2.9609,2.8928
1020,32.6400,0.07628,-0.80381,1.62943,0,13,0.35121,0,2.9632,2.8905
1021,32.6720,0.07616,-0.80189,1.62943,0,13,0.34991,0,2.9658,2.8879
1022,32.7040,0.07606,-0.79996,1.62448,0,14,0.34740,0,2.9558,2.8979
1023,32.7360,0.07595,-0.79803,1.62448,0,14,0.34858,0,3.0299,2.8237
