step,sim_time_s,x_actual,y_actual,phi_k,nav_state,current_wp_index,d_est,obstacle_detected,left_speed,right_speed
308,9.8560,-0.47534,-0.47535,0.78598,0,8,0.01655,0,2.9281,2.9256
309,9.8880,-0.47398,-0.47399,0.78598,0,8,0.01699,0,2.9281,2.9256
310,9.9200,-0.47261,-0.47262,0.78598,0,8,0.01714,0,2.9281,2.9255
311,9.9520,-0.47125,-0.47125,0.78598,0,8,0.01690,0,2.9282,2.9255
312,9.9840,-0.46988,-0.46989,0.78598,0,8,0.01694,0,2.9282,2.9255
313,10.0160,-0.46852,-0.46852,0.78598,0,8,0.01699,0,2.9282,2.9254
314,10.0480,-0.46715,-0.46715,0.78598,0,8,0.01693,0,2.9283,2.9254
315,10.0800,-0.46583,-0.46584,0.78351,0,8,0.01766,0,2.9220,2.9317
316,10.1120,-0.46447,-0.46447,0.78351,0,8,0.01699,0,2.9218,2.9319
317,10.1440,-0.46314,-0.46315,0.78598,0,8,0.01745,0,2.9280,2.9257
318,10.1760,-0.46178,-0.46179,0.78598,0,8,0.01773,0,2.9280,2.9256
319,10.2080,-0.46042,-0.46042,0.78598,0,8,0.01754,0,2.9281,2.9256
320,10.2400,-0.45905,-0.45905,0.78598,0,8,0.01787,0,2.9281,2.9255
321,10.2720,-0.45769,-0.45769,0.78598,0,8,0.02029,0,2.9282,2.9255
322,10.3040,-0.45632,-0.45632,0.78598,0,8,0.02171,0,2.9283,2.9254
323,10.3360,-0.45496,-0.45496,0.78598,0,8,0.02386,0,2.9283,2.9253
324,10.3680,-0.45359,-0.45359,0.78598,0,8,0.02611,0,2.9284,2.9253
325,10.4000,-0.45227,-0.45227,0.78351,0,8,0.02603,0,2.9220,2.9316
326,10.4320,-0.45090,-0.45091,0.78351,0,8,0.02692,0,2.9218,2.9319
327,10.4640,-0.44958,-0.44959,0.78598,0,8,0.02754,0,2.9280,2.9257
328,10.4960,-0.44822,-0.44822,0.78598,0,8,0.03034,0,2.9280,2.9256
329,10.5280,-0.44685,-0.44686,0.78598,0,8,0.03066,0,2.9281,2.9256
330,10.5600,-0.44549,-0.44549,0.78598,0,8,0.03211,0,2.9282,2.9255
331,10.5920,-0.44412,-0.44412,0.78598,0,8,0.03528,0,2.9283,2.9254
332,10.6240,-0.44276,-0.44276,0.78598,0,8,0.03643,0,2.9284,2.9253
333,10.6560,-0.44139,-0.44139,0.78598,0,9,0.03783,0,2.9285,2.9251
334,10.6880,-0.44003,-0.44002,0.78598,0,9,0.04148,0,2.1266,-2.1266
335,10.7200,-0.44003,-0.44002,0.73151,0,9,0.04433,0,1.9194,-1.9194
336,10.7520,-0.44008,-0.44007,0.68447,0,9,0.04440,0,1.7387,-1.7387
337,10.7840,-0.44008,-0.44007,0.63991,0,9,0.04334,0,1.5691,-1.5691
338,10.8160,-0.44008,-0.44007,0.60030,0,9,0.04137,0,1.4184,-1.4184
339,10.8480,-0.44008,-0.44007,0.56564,0,9,0.04183,0,1.2865,-1.2865
340,10.8800,-0.44008,-0.44007,0.53098,0,9,0.04110,0,1.1547,-1.1547
341,10.9120,-0.44008,-0.44007,0.50127,0,9,0.04075,0,1.0416,-1.0416
342,10.9440,-0.44008,-0.44007,0.47651,0,9,0.04058,0,0.9474,-0.9474
343,10.9760,-0.44008,-0.44007,0.45175,0,9,0.04006,0,0.8532,-0.8532
344,11.0080,-0.44008,-0.44007,0.43195,0,9,0.03920,0,0.7779,-0.7779
345,11.0400,-0.44008,-0.44007,0.41214,0,9,0.03759,0,0.7025,-0.7025
346,11.0720,-0.44008,-0.44007,0.39233,0,9,0.03910,0,0.6271,-0.6271
347,11.1040,-0.44008,-0.44007,0.37748,0,9,0.03796,0,3.3072,2.5464
348,11.1360,-0.43828,-0.43936,0.36758,0,9,0.03736,0,3.2930,2.5606
349,11.1680,-0.43647,-0.43868,0.35767,0,9,0.03738,0,3.2787,2.5749
350,11.2000,-0.43472,-0.43803,0.35025,0,9,0.03884,0,3.2703,2.5833
351,11.2320,-0.43285,-0.43735,0.34282,0,9,0.04098,0,3.2627,2.5909
352,11.2640,-0.43102,-0.43671,0.33292,0,9,0.04139,0,3.2485,2.6052
353,11.2960,-0.42926,-0.43611,0.32549,0,9,0.04398,0,3.2401,2.6135
354,11.3280,-0.42742,-0.43550,0.31559,0,9,0.04298,0,3.2258,2.6278
355,11.3600,-0.42559,-0.43491,0.31063,0,9,0.04611,0,3.2242,2.6294
356,11.3920,-0.42375,-0.43433,0.30073,0,9,0.04571,0,3.2102,2.6435
357,11.4240,-0.42190,-0.43376,0.29578,0,9,0.04761,0,3.2088,2.6449
358,11.4560,-0.42011,-0.43322,0.28835,0,9,0.04845,0,3.2010,2.6526
359,11.4880,-0.41820,-0.43266,0.28092,0,9,0.04857,0,3.1942,2.6594
360,11.5200,-0.41640,-0.43215,0.27350,0,9,0.04857,0,3.1868,2.6668
361,11.5520,-0.41454,-0.43163,0.26855,0,9,0.05089,0,3.1865,2.6672
362,11.5840,-0.41274,-0.43114,0.26112,0,9,0.04906,0,3.1798,2.6739
363,11.6160,-0.41087,-0.43065,0.25617,0,9,0.05023,0,3.1803,2.6733
364,11.6480,-0.40900,-0.43017,0.24626,0,9,0.05145,0,3.1687,2.6849
365,11.6800,-0.40713,-0.42970,0.24131,0,9,0.05213,0,3.1702,2.6835
366,11.7120,-0.40525,-0.42925,0.23636,0,9,0.05105,0,3.1726,2.6811
367,11.7440,-0.40344,-0.42882,0.22893,0,9,0.04941,0,3.1691,2.6846
368,11.7760,-0.40155,-0.42838,0.22398,0,9,0.05088,0,3.1735,2.6801
369,11.8080,-0.39967,-0.42796,0.21903,0,10,0.05034,0,3.1796,2.6740
370,11.8400,-0.39778,-0.42755,0.20913,0,10,0.05047,0,0.6625,-0.6625
371,11.8720,-0.39778,-0.42755,0.19427,0,10,0.04873,0,0.6060,-0.6060
372,11.9040,-0.39778,-0.42755,0.17942,0,10,0.04736,0,3.2931,2.5605
373,11.9360,-0.39588,-0.42721,0.16951,0,10,0.04747,0,3.2776,2.5760
374,11.9680,-0.39404,-0.42691,0.16209,0,10,0.04459,0,3.2680,2.5857
375,12.0000,-0.39213,-0.42660,0.15218,0,10,0.04332,0,3.2523,2.6014
376,12.0320,-0.39022,-0.42632,0.14228,0,10,0.04212,0,3.2364,2.6172
377,12.0640,-0.38831,-0.42605,0.13733,0,10,0.03973,0,3.2331,2.6206
378,12.0960,-0.38640,-0.42580,0.12743,0,10,0.03850,0,3.2172,2.6365
379,12.1280,-0.38448,-0.42556,0.12247,0,10,0.03624,0,3.2138,2.6398
380,12.1600,-0.38263,-0.42533,0.11505,0,10,0.03500,0,3.2040,2.6497
381,12.1920,-0.38064,-0.42511,0.10762,0,10,0.03430,0,3.1947,2.6590
382,12.2240,-0.37879,-0.42492,0.10019,0,10,0.03089,0,3.1848,2.6688
383,12.2560,-0.37686,-0.42473,0.09524,0,10,0.03197,0,3.1816,2.6721
384,12.2880,-0.37501,-0.42456,0.08781,0,10,0.02927,0,3.1719,2.6817
385,12.3200,-0.37308,-0.42440,0.08286,0,10,0.02910,0,3.1689,2.6847
386,12.3520,-0.37109,-0.42424,0.07544,0,10,0.02762,0,3.1601,2.6935
387,12.3840,-0.36923,-0.42410,0.06801,0,10,0.02730,0,3.1507,2.7029
388,12.4160,-0.36730,-0.42398,0.06306,0,10,0.02618,0,3.1481,2.7056
389,12.4480,-0.36538,-0.42386,0.05811,0,10,0.02598,0,3.1458,2.7079
390,12.4800,-0.36345,-0.42375,0.05315,0,10,0.02522,0,3.1439,2.7097
391,12.5120,-0.36158,-0.42366,0.04573,0,10,0.02409,0,3.1356,2.7180
392,12.5440,-0.35965,-0.42358,0.04077,0,10,0.02014,0,3.1344,2.7193
393,12.5760,-0.35772,-0.42350,0.03582,0,10,0.01776,0,3.1336,2.7200
394,12.6080,-0.35579,-0.42344,0.03087,0,10,0.01734,0,3.1336,2.7200
395,12.6400,-0.35386,-0.42338,0.02592,0,10,0.01698,0,3.1345,2.7192
396,12.6720,-0.35193,-0.42334,0.02097,0,10,0.01752,0,3.1363,2.7174
397,12.7040,-0.35007,-0.42331,0.01354,0,10,0.01666,0,3.1323,2.7214
398,12.7360,-0.34820,-0.42328,0.01107,0,11,0.01735,0,3.1422,2.7114
399,12.7680,-0.34627,-0.42327,0.00611,0,11,0.01768,0,3.0040,2.8496
400,12.8000,-0.34427,-0.42326,0.00364,0,11,0.01728,0,2.9999,2.8538
401,12.8320,-0.34241,-0.42325,0.00116,0,11,0.01716,0,2.9955,2.8581
402,12.8640,-0.34048,-0.42325,0.00116,0,11,0.01754,0,2.9975,2.8561
403,12.8960,-0.33854,-0.42325,-0.00379,0,11,0.01770,0,2.9869,2.8667
404,12.9280,-0.33661,-0.42326,-0.00379,0,11,0.01741,0,2.9888,2.8648
405,12.9600,-0.33475,-0.42327,-0.00626,0,11,0.01718,0,2.9844,2.8693
406,12.9920,-0.33282,-0.42328,-0.00627,0,11,0.01738,0,2.9863,2.8674
407,13.0240,-0.33089,-0.42329,-0.00627,0,11,0.01714,0,2.9884,2.8653
408,13.0560,-0.32895,-0.42331,-0.01122,0,11,0.01800,0,2.9778,2.8759
409,13.0880,-0.32702,-0.42333,-0.01122,0,11,0.01785,0,2.9797,2.8740
410,13.1200,-0.32509,-0.42335,-0.01122,0,11,0.01741,0,2.9817,2.8720
411,13.1520,-0.32323,-0.42338,-0.01369,0,11,0.01781,0,2.9774,2.8762
412,13.1840,-0.32129,-0.42340,-0.01369,0,11,0.01716,0,2.9795,2.8741
413,13.2160,-0.31943,-0.42343,-0.01617,0,11,0.01639,0,2.9753,2.8783
414,13.2480,-0.31743,-0.42347,-0.01864,0,11,0.01690,0,2.9712,2.8825
415,13.2800,-0.31550,-0.42350,-0.01864,0,11,0.01739,0,2.9733,2.8804
416,13.3120,-0.31364,-0.42354,-0.02112,0,11,0.01724,0,2.9691,2.8846
417,13.3440,-0.31171,-0.42358,-0.02112,0,11,0.01686,0,2.9713,2.8823
418,13.3760,-0.30977,-0.42362,-0.02112,0,11,0.01675,0,2.9738,2.8799
419,13.4080,-0.30791,-0.42366,-0.02360,0,11,0.01744,0,2.9700,2.8837
420,13.4400,-0.30598,-0.42371,-0.02360,0,11,0.01721,0,2.9727,2.8810
421,13.4720,-0.30405,-0.42375,-0.02360,0,11,0.01751,0,2.9757,2.8779
422,13.5040,-0.30205,-0.42380,-0.02607,0,11,0.01831,0,2.9728,2.8808
423,13.5360,-0.30019,-0.42385,-0.02855,0,11,0.01731,0,2.9697,2.8839
424,13.5680,-0.29826,-0.42391,-0.02855,0,12,0.01694,0,2.9733,2.8804
425,13.6000,-0.29633,-0.42396,-0.02855,0,12,0.01687,0,2.8912,2.9624
426,13.6320,-0.29440,-0.42402,-0.02855,0,12,0.01693,0,2.8902,2.9634
427,13.6640,-0.29253,-0.42407,-0.02607,0,12,0.01688,0,2.8956,2.9581
428,13.6960,-0.29060,-0.42412,-0.02607,0,12,0.01666,0,2.8947,2.9590
429,13.7280,-0.28867,-0.42417,-0.02607,0,12,0.01686,0,2.8937,2.9600
430,13.7600,-0.28674,-0.42422,-0.02607,0,12,0.01693,0,2.8927,2.9610
431,13.7920,-0.28487,-0.42427,-0.02360,0,12,0.01681,0,2.8980,2.9557
432,13.8240,-0.28294,-0.42431,-0.02360,0,12,0.01703,0,2.8970,2.9566
433,13.8560,-0.28101,-0.42436,-0.02360,0,12,0.01732,0,2.8960,2.9577
434,13.8880,-0.27908,-0.42440,-0.02360,0,12,0.01715,0,2.8949,2.9588
435,13.9200,-0.27721,-0.42445,-0.02112,0,12,0.01648,0,2.9001,2.9535
436,13.9520,-0.27528,-0.42449,-0.02112,0,12,0.01709,0,2.8991,2.9545
437,13.9840,-0.27335,-0.42453,-0.02112,0,12,0.01732,0,2.8980,2.9556
438,14.0160,-0.27142,-0.42457,-0.02112,0,12,0.01735,0,2.8968,2.9568
439,14.0480,-0.26956,-0.42461,-0.01864,0,12,0.01726,0,2.9020,2.9517
440,14.0800,-0.26762,-0.42464,-0.01864,0,12,0.01685,0,2.9008,2.9528
441,14.1120,-0.26569,-0.42468,-0.01864,0,12,0.01692,0,2.8996,2.9540
442,14.1440,-0.26376,-0.42471,-0.01864,0,12,0.01651,0,2.8983,2.9554
443,14.1760,-0.26177,-0.42475,-0.01617,0,12,0.01792,0,2.9032,2.9505
444,14.2080,-0.25990,-0.42478,-0.01369,0,12,0.01768,0,2.9083,2.9453
445,14.2400,-0.25797,-0.42480,-0.01369,0,12,0.01708,0,2.9073,2.9464
446,14.2720,-0.25604,-0.42483,-0.01369,0,12,0.01761,0,2.9060,2.9476
447,14.3040,-0.25411,-0.42486,-0.01369,0,12,0.01738,0,2.9047,2.9490
448,14.3360,-0.25218,-0.42488,-0.01369,0,12,0.01662,0,2.9031,2.9506
449,14.3680,-0.25031,-0.42491,-0.01122,0,12,0.01701,0,2.9078,2.9458
450,14.4000,-0.24838,-0.42493,-0.01122,0,13,0.01654,0,2.9063,2.9474
451,14.4320,-0.24645,-0.42495,-0.01122,0,13,0.01724,0,2.9002,2.9535
452,14.4640,-0.24452,-0.42497,-0.01122,0,13,0.01671,0,2.8995,2.9542
453,14.4960,-0.24265,-0.42499,-0.00874,0,13,0.01659,0,2.9051,2.9486
454,14.5280,-0.24072,-0.42501,-0.00874,0,13,0.01695,0,2.9044,2.9492
455,14.5600,-0.23879,-0.42502,-0.00874,0,13,0.01672,0,2.9037,2.9499
456,14.5920,-0.23686,-0.42504,-0.00874,0,13,0.01751,0,2.9030,2.9506
457,14.6240,-0.23493,-0.42506,-0.00874,0,13,0.01733,0,2.9023,2.9514
458,14.6560,-0.23306,-0.42507,-0.00627,0,13,0.01684,0,2.9078,2.9458
459,14.6880,-0.23113,-0.42508,-0.00627,0,13,0.01728,0,2.9072,2.9465
460,14.7200,-0.22920,-0.42509,-0.00627,0,13,0.01757,0,2.9065,2.9472
461,14.7520,-0.22727,-0.42511,-0.00626,0,13,0.01703,0,2.9057,2.9479
462,14.7840,-0.22534,-0.42512,-0.00627,0,13,0.01652,0,2.9049,2.9487
463,14.8160,-0.22347,-0.42513,-0.00379,0,13,0.01698,0,2.9105,2.9432
464,14.8480,-0.22154,-0.42514,-0.00379,0,13,0.01659,0,2.9098,2.9438
465,14.8800,-0.21961,-0.42514,-0.00379,0,13,0.01671,0,2.9091,2.9446
466,14.9120,-0.21768,-0.42515,-0.00379,0,13,0.01762,0,2.9083,2.9454
467,14.9440,-0.21575,-0.42516,-0.00379,0,13,0.01690,0,2.9074,2.9463
468,14.9760,-0.21388,-0.42516,-0.00131,0,13,0.01769,0,2.9129,2.9408
469,15.0080,-0.21195,-0.42517,-0.00131,0,13,0.01687,0,2.9122,2.9415
470,15.0400,-0.21002,-0.42517,-0.00131,0,13,0.01681,0,2.9114,2.9423
471,15.0720,-0.20809,-0.42517,-0.00131,0,13,0.01688,0,2.9105,2.9432
472,15.1040,-0.20615,-0.42517,-0.00131,0,13,0.01740,0,2.9094,2.9442
473,15.1360,-0.20422,-0.42518,-0.00131,0,13,0.01718,0,2.9083,2.9454
474,15.1680,-0.20236,-0.42518,0.00116,0,13,0.01741,0,2.9135,2.9401
475,15.2000,-0.20043,-0.42517,0.00116,0,13,0.01702,0,2.9125,2.9412
476,15.2320,-0.19849,-0.42517,0.00116,0,14,0.01744,0,2.9113,2.9423
477,15.2640,-0.19656,-0.42517,0.00116,0,14,0.01722,0,-4.4277,4.4277
478,15.2960,-0.19663,-0.42517,0.11257,0,14,0.01700,0,-3.9998,3.9998
479,15.3280,-0.19663,-0.42517,0.21160,0,14,0.01688,0,-3.6230,3.6230
480,15.3600,-0.19657,-0.42516,0.30321,0,14,0.01750,0,-3.2780,3.2780
481,15.3920,-0.19657,-0.42516,0.38738,0,14,0.01732,0,-2.9577,2.9577
482,15.4240,-0.19657,-0.42516,0.46166,0,14,0.01708,0,-2.6751,2.6751
483,15.4560,-0.19662,-0.42519,0.52850,0,14,0.01736,0,-2.4180,2.4180
484,15.4880,-0.19657,-0.42515,0.59040,0,14,0.01807,0,-2.1850,2.1850
485,15.5200,-0.19657,-0.42515,0.64486,0,14,0.01804,0,-1.9778,1.9778
486,15.5520,-0.19657,-0.42515,0.69438,0,14,0.01720,0,-1.7894,1.7894
487,15.5840,-0.19657,-0.42515,0.73894,0,14,0.01761,0,-1.6198,1.6198
488,15.6160,-0.19661,-0.42520,0.78103,0,14,0.01692,0,-1.4579,1.4579
489,15.6480,-0.19657,-0.42515,0.81817,0,14,0.01771,0,-1.3182,1.3182
490,15.6800,-0.19661,-0.42520,0.85035,0,14,0.01743,0,-1.1943,1.1943
491,15.7120,-0.19661,-0.42520,0.88006,0,14,0.01666,0,-1.0813,1.0813
492,15.7440,-0.19657,-0.42515,0.90729,0,14,0.01717,0,-0.9789,0.9789
493,15.7760,-0.19657,-0.42515,0.93205,0,14,0.01677,0,-0.8847,0.8847
494,15.8080,-0.19661,-0.42520,0.95433,0,14,0.01652,0,-0.7989,0.7989
495,15.8400,-0.19661,-0.42520,0.97414,0,14,0.01727,0,-0.7235,0.7235
496,15.8720,-0.19661,-0.42520,0.99395,0,14,0.01669,0,-0.6482,0.6482
497,15.9040,-0.19661,-0.42520,1.00880,0,14,0.01701,0,-0.5917,0.5917
498,15.9360,-0.19661,-0.42520,1.02366,0,14,0.01719,0,2.5701,3.2836
499,15.9680,-0.19561,-0.42355,1.03356,0,14,0.01733,0,2.5826,3.2710
500,16.0000,-0.19463,-0.42188,1.04346,0,14,0.01721,0,2.5952,3.2585
501,16.0320,-0.19370,-0.42027,1.05089,0,14,0.01661,0,2.6018,3.2519
502,16.0640,-0.19271,-0.41853,1.05832,0,14,0.01726,0,2.6073,3.2464
503,16.0960,-0.19181,-0.41690,1.06574,0,14,0.01738,0,2.6133,3.2404
504,16.1280,-0.19088,-0.41521,1.07565,0,14,0.01685,0,2.6250,3.2287
505,16.1600,-0.18997,-0.41350,1.08060,0,14,0.01768,0,2.6238,3.2299
506,16.1920,-0.18907,-0.41180,1.09050,0,14,0.01815,0,2.6347,3.2190
507,16.2240,-0.18821,-0.41014,1.09793,0,14,0.01763,0,2.6395,3.2142
508,16.2560,-0.18731,-0.40836,1.10536,0,14,0.01698,0,2.6428,3.2109
509,16.2880,-0.18648,-0.40669,1.11278,0,14,0.01675,0,2.6464,3.2072
510,16.3200,-0.18563,-0.40495,1.11773,0,14,0.01790,0,2.6424,3.2113
511,16.3520,-0.18479,-0.40321,1.12764,0,14,0.01754,0,2.6499,3.2037
512,16.3840,-0.18397,-0.40146,1.13259,0,14,0.01724,0,2.6438,3.2098
513,16.4160,-0.18318,-0.39977,1.14002,0,14,0.01736,0,2.6431,3.2105
514,16.4480,-0.18235,-0.39795,1.14744,0,15,0.01769,0,2.6393,3.2144
515,16.4800,-0.18159,-0.39625,1.15487,0,15,0.01716,0,-1.2315,1.2315
516,16.5120,-0.18159,-0.39625,1.18458,0,15,0.01819,0,-1.1185,1.1185
517,16.5440,-0.18159,-0.39625,1.21429,0,15,0.01761,0,-1.0054,1.0054
518,16.5760,-0.18159,-0.39625,1.23905,0,15,0.01667,0,-0.9112,0.9112
519,16.6080,-0.18159,-0.39625,1.26380,0,15,0.01738,0,-0.8170,0.8170
520,16.6400,-0.18159,-0.39625,1.28361,0,15,0.01755,0,-0.7417,0.7417
521,16.6720,-0.18159,-0.39625,1.30342,0,15,0.01778,0,-0.6663,0.6663
522,16.7040,-0.18159,-0.39625,1.31827,0,15,0.01706,0,-0.6098,0.6098
523,16.7360,-0.18159,-0.39625,1.33313,0,15,0.01716,0,2.5580,3.2957
524,16.7680,-0.18115,-0.39437,1.34303,0,15,0.01669,0,2.5733,3.2804
525,16.8000,-0.18072,-0.39249,1.35293,0,15,0.01692,0,2.5887,3.2650
526,16.8320,-0.18032,-0.39066,1.36036,0,15,0.01832,0,2.5982,3.2554
527,16.8640,-0.17991,-0.38871,1.36779,0,15,0.01763,0,2.6071,3.2465
528,16.8960,-0.17954,-0.38688,1.37521,0,15,0.01727,0,2.6167,3.2370
529,16.9280,-0.17918,-0.38498,1.38512,0,15,0.01802,0,2.6323,3.2214
530,16.9600,-0.17883,-0.38309,1.39007,0,15,0.01766,0,2.6353,3.2184
531,16.9920,-0.17849,-0.38118,1.39997,0,15,0.01690,0,2.6508,3.2028
532,17.0240,-0.17818,-0.37934,1.40740,0,15,0.01767,0,2.6606,3.1931
533,17.0560,-0.17787,-0.37744,1.41235,0,15,0.01710,0,2.6636,3.1901
534,17.0880,-0.17757,-0.37553,1.41730,0,15,0.01725,0,2.6663,3.1873
535,17.1200,-0.17728,-0.37362,1.42721,0,15,0.01741,0,2.6816,3.1720
536,17.1520,-0.17701,-0.37171,1.43216,0,15,0.01721,0,2.6844,3.1693
537,17.1840,-0.17676,-0.36986,1.43958,0,15,0.01756,0,2.6935,3.1601
538,17.2160,-0.17651,-0.36794,1.44454,0,15,0.01717,0,2.6959,3.1578
539,17.2480,-0.17627,-0.36603,1.44949,0,15,0.01712,0,2.6979,3.1558
540,17.2800,-0.17605,-0.36411,1.45444,0,15,0.01836,0,2.6995,3.1542
541,17.3120,-0.17584,-0.36225,1.46187,0,15,0.02017,0,2.7074,3.1462
542,17.3440,-0.17563,-0.36033,1.46682,0,15,0.02130,0,2.7083,3.1453
543,17.3760,-0.17543,-0.35841,1.47177,0,15,0.02319,0,2.7086,3.1450
544,17.4080,-0.17525,-0.35649,1.47672,0,15,0.02387,0,2.7082,3.1454
545,17.4400,-0.17507,-0.35457,1.48167,0,15,0.02527,0,2.7069,3.1467
546,17.4720,-0.17491,-0.35271,1.48910,0,15,0.02422,0,2.7116,3.1420
547,17.5040,-0.17476,-0.35078,1.49405,0,15,0.02596,0,2.7085,3.1451
548,17.5360,-0.17462,-0.34886,1.49900,0,16,0.02797,0,2.7040,3.1497
549,17.5680,-0.17448,-0.34693,1.50395,0,16,0.02751,0,2.7390,3.1146
550,17.6000,-0.17436,-0.34500,1.50891,0,16,0.02703,0,2.7466,3.1071
551,17.6320,-0.17424,-0.34308,1.51386,0,16,0.02910,0,2.7542,3.0994
552,17.6640,-0.17414,-0.34115,1.51881,0,16,0.02973,0,2.7619,3.0917
553,17.6960,-0.17404,-0.33922,1.52376,0,16,0.03224,0,2.7697,3.0839
554,17.7280,-0.17396,-0.33735,1.52624,0,16,0.03396,0,2.7714,3.0822
555,17.7600,-0.17388,-0.33543,1.53119,0,16,0.03420,0,2.7792,3.0745
556,17.7920,-0.17380,-0.33350,1.53614,0,16,0.03459,0,2.7871,3.0666
557,17.8240,-0.17374,-0.33163,1.53862,0,16,0.03574,0,2.7889,3.0648
558,17.8560,-0.17368,-0.32964,1.54109,0,16,0.03791,0,2.7902,3.0634
559,17.8880,-0.17363,-0.32777,1.54357,0,16,0.04065,0,2.7918,3.0619
560,17.9200,-0.17358,-0.32584,1.54852,0,16,0.04211,0,2.7995,3.0542
561,17.9520,-0.17354,-0.32391,1.55347,0,16,0.04559,0,2.8073,3.0464
562,17.9840,-0.17351,-0.32204,1.55595,0,16,0.04610,0,2.8089,3.0447
563,18.0160,-0.17348,-0.32005,1.55842,0,16,0.04929,0,2.8101,3.0435
564,18.0480,-0.17346,-0.31818,1.56090,0,16,0.05115,0,2.8115,3.0422
565,18.0800,-0.17345,-0.31625,1.56585,0,16,0.05706,0,2.8190,3.0347
566,18.1120,-0.17344,-0.31432,1.56585,0,16,0.06211,0,2.8137,3.0400
567,18.1440,-0.17343,-0.31245,1.56832,0,16,0.06565,0,2.8145,3.0392
568,18.1760,-0.17343,-0.31052,1.57328,0,16,0.07026,0,2.8213,3.0324
569,18.2080,-0.17344,-0.30859,1.57328,0,16,0.07563,0,2.8152,3.0384
570,18.2400,-0.17345,-0.30666,1.57823,0,16,0.08028,0,2.8214,3.0323
571,18.2720,-0.17346,-0.30479,1.58070,0,16,0.08537,0,2.8212,3.0324
572,18.3040,-0.17349,-0.30280,1.58318,0,16,0.09068,0,2.8202,3.0335
573,18.3360,-0.17351,-0.30093,1.58565,0,16,0.09949,0,2.8190,3.0346
574,18.3680,-0.17354,-0.29893,1.58813,0,17,0.11355,0,2.8166,3.0371
575,18.4000,-0.17358,-0.29707,1.59061,0,17,0.12676,0,2.9270,2.9266
576,18.4320,-0.17362,-0.29514,1.59061,0,17,0.14003,0,2.9270,2.9266
577,18.4640,-0.17365,-0.29321,1.59061,0,17,0.18102,0,2.9270,2.9266
578,18.4960,-0.17369,-0.29128,1.59061,0,17,0.21943,0,2.9270,2.9266
579,18.5280,-0.17373,-0.28934,1.59061,0,17,0.28071,0,2.9271,2.9266
580,18.5600,-0.17377,-0.28748,1.59308,0,17,0.33815,0,2.9334,2.9202
581,18.5920,-0.17381,-0.28561,1.59061,0,17,0.38199,0,2.9273,2.9264
582,18.6240,-0.17385,-0.28368,1.59061,0,17,0.42730,0,2.9273,2.9264
583,18.6560,-0.17389,-0.28175,1.59061,0,17,0.43313,0,2.9273,2.9264
584,18.6880,-0.17392,-0.27982,1.59061,0,17,0.42252,0,2.9273,2.9264
585,18.7200,-0.17396,-0.27789,1.59061,0,17,0.41372,0,2.9273,2.9263
586,18.7520,-0.17400,-0.27596,1.59061,0,17,0.40901,0,2.9273,2.9263
587,18.7840,-0.17404,-0.27403,1.59061,0,17,0.40232,0,2.9274,2.9263
588,18.8160,-0.17408,-0.27210,1.59061,0,17,0.39806,0,2.9274,2.9263
589,18.8480,-0.17412,-0.27017,1.59061,0,17,0.39141,0,2.9274,2.9263
590,18.8800,-0.17415,-0.26824,1.59061,0,17,0.38416,0,2.9274,2.9262
591,18.9120,-0.17419,-0.26643,1.59061,0,17,0.37805,0,2.9275,2.9262
592,18.9440,-0.17423,-0.26450,1.59061,0,17,0.37121,0,2.9275,2.9262
593,18.9760,-0.17427,-0.26257,1.59061,0,17,0.36699,0,2.9275,2.9261
594,19.0080,-0.17430,-0.26064,1.59061,0,17,0.36202,0,2.9276,2.9261
595,19.0400,-0.17434,-0.25871,1.59061,0,17,0.35105,0,2.9276,2.9261
596,19.0720,-0.17438,-0.25678,1.59061,0,17,0.33934,0,2.9277,2.9260
597,19.1040,-0.17442,-0.25485,1.59061,0,17,0.33310,0,2.9277,2.9260
598,19.1360,-0.17446,-0.25292,1.59061,0,17,0.32097,0,2.9278,2.9259
599,19.1680,-0.17450,-0.25099,1.59061,0,17,0.31392,0,2.9278,2.9258
600,19.2000,-0.17453,-0.24906,1.59061,0,18,0.30917,0,2.9279,2.9257
601,19.2320,-0.17457,-0.24725,1.59061,0,18,0.30079,0,2.9620,2.8917
602,19.2640,-0.17461,-0.24526,1.58813,0,18,0.29177,0,2.9566,2.8971
603,19.2960,-0.17464,-0.24333,1.58813,0,18,0.28347,0,2.9574,2.8962
604,19.3280,-0.17467,-0.24140,1.58813,0,18,0.26859,0,2.9583,2.8953
605,19.3600,-0.17470,-0.23953,1.58565,0,18,0.25414,0,2.9529,2.9008
606,19.3920,-0.17473,-0.23760,1.58565,0,18,0.23390,0,2.9537,2.9000
607,19.4240,-0.17476,-0.23567,1.58565,0,18,0.22685,0,2.9545,2.8991
608,19.4560,-0.17479,-0.23374,1.58565,0,18,0.21449,0,2.9554,2.8982
609,19.4880,-0.17481,-0.23187,1.58318,0,18,0.20600,0,2.9500,2.9037
610,19.5200,-0.17484,-0.22994,1.58318,0,18,0.19311,0,2.9508,2.9029
611,19.5520,-0.17486,-0.22801,1.58318,0,18,0.17971,0,2.9517,2.9020
612,19.5840,-0.17489,-0.22608,1.58318,0,18,0.16453,0,2.9526,2.9010
613,19.6160,-0.17491,-0.22415,1.58318,0,18,0.14577,0,2.9536,2.9000
614,19.6480,-0.17493,-0.22228,1.58070,0,18,0.15550,0,2.9483,2.9054
